observation_date,CUURA320SEHA
1990-09-01,120.800
1990-10-01,119.700
1990-11-01,118.600
1990-12-01,118.600
1991-01-01,118.200
1991-02-01,118.700
1991-03-01,120.400
1991-04-01,121.300
1991-05-01,121.700
1991-06-01,121.200
1991-07-01,120.600
1991-08-01,120.700
1991-09-01,122.000
1991-10-01,122.300
1991-11-01,125.200
1991-12-01,124.600
1992-01-01,124.400
1992-02-01,123.700
1992-03-01,125.700
1992-04-01,125.100
1992-05-01,124.200
1992-06-01,124.600
1992-07-01,125.500
1992-08-01,125.200
1992-09-01,124.100
1992-10-01,124.700
1992-11-01,125.900
1992-12-01,126.100
1993-01-01,127.300
1993-02-01,127.900
1993-03-01,126.800
1993-04-01,128.100
1993-05-01,128.400
1993-06-01,128.700
1993-07-01,130.600
1993-08-01,132.900
1993-09-01,133.200
1993-10-01,132.800
1993-11-01,131.000
1993-12-01,132.200
1994-01-01,133.200
1994-02-01,134.200
1994-03-01,136.500
1994-04-01,137.600
1994-05-01,137.200
1994-06-01,137.200
1994-07-01,137.000
1994-08-01,137.000
1994-09-01,138.400
1994-10-01,138.500
1994-11-01,139.300
1994-12-01,139.100
1995-01-01,139.400
1995-02-01,139.800
1995-03-01,139.700
1995-04-01,139.700
1995-05-01,140.400
1995-06-01,140.700
1995-07-01,140.900
1995-08-01,141.700
1995-09-01,142.000
1995-10-01,142.600
1995-11-01,142.700
1995-12-01,143.200
1996-01-01,143.800
1996-02-01,144.100
1996-03-01,144.400
1996-04-01,144.900
1996-05-01,145.400
1996-06-01,145.700
1996-07-01,145.500
1996-08-01,145.800
1996-09-01,146.200
1996-10-01,146.600
1996-11-01,146.900
1996-12-01,147.300
1997-01-01,147.700
1997-02-01,147.800
1997-03-01,147.600
1997-04-01,148.000
1997-05-01,148.100
1997-06-01,148.500
1997-07-01,148.800
1997-08-01,149.300
1997-09-01,149.200
1997-10-01,149.300
1997-11-01,149.500
1997-12-01,149.900
1998-01-01,149.900
1998-02-01,150.300
1998-03-01,150.900
1998-04-01,150.900
1998-05-01,150.900
1998-06-01,151.100
1998-07-01,151.400
1998-08-01,151.500
1998-09-01,151.400
1998-10-01,151.900
1998-11-01,152.100
1998-12-01,152.600
1999-01-01,152.000
1999-02-01,152.500
1999-03-01,152.900
1999-04-01,152.700
1999-05-01,152.800
1999-06-01,152.900
1999-07-01,153.000
1999-08-01,153.000
1999-09-01,153.100
1999-10-01,153.200
1999-11-01,153.400
1999-12-01,153.600
2000-01-01,154.200
2000-02-01,154.100
2000-03-01,154.400
2000-04-01,154.700
2000-05-01,154.700
2000-06-01,155.400
2000-07-01,155.600
2000-08-01,156.000
2000-09-01,156.600
2000-10-01,156.700
2000-11-01,157.200
2000-12-01,157.000
2001-01-01,157.400
2001-02-01,158.300
2001-03-01,158.800
2001-04-01,159.000
2001-05-01,159.400
2001-06-01,160.000
2001-07-01,160.700
2001-08-01,161.400
2001-09-01,162.300
2001-10-01,162.500
2001-11-01,163.400
2001-12-01,164.000
2002-01-01,164.600
2002-02-01,165.400
2002-03-01,165.700
2002-04-01,166.300
2002-05-01,167.200
2002-06-01,167.800
2002-07-01,168.500
2002-08-01,169.400
2002-09-01,170.300
2002-10-01,171.200
2002-11-01,171.800
2002-12-01,171.900
2003-01-01,172.400
2003-02-01,172.800
2003-03-01,173.100
2003-04-01,173.300
2003-05-01,173.500
2003-06-01,173.800
2003-07-01,174.000
2003-08-01,175.000
2003-09-01,175.500
2003-10-01,176.100
2003-11-01,177.300
2003-12-01,178.400
2004-01-01,178.800
2004-02-01,180.200
2004-03-01,181.200
2004-04-01,183.100
2004-05-01,183.800
2004-06-01,184.000
2004-07-01,185.300
2004-08-01,185.800
2004-09-01,187.200
2004-10-01,187.400
2004-11-01,188.900
2004-12-01,190.300
2005-01-01,191.300
2005-02-01,192.000
2005-03-01,193.700
2005-04-01,194.500
2005-05-01,195.300
2005-06-01,195.400
2005-07-01,196.900
2005-08-01,197.900
2005-09-01,198.400
2005-10-01,199.300
2005-11-01,199.800
2005-12-01,200.800
2006-01-01,201.500
2006-02-01,203.600
2006-03-01,204.800
2006-04-01,206.200
2006-05-01,206.900
2006-06-01,208.600
2006-07-01,211.000
2006-08-01,213.000
2006-09-01,213.700
2006-10-01,215.900
2006-11-01,216.800
2006-12-01,218.800
2007-01-01,221.261
2007-02-01,221.921
2007-03-01,224.634
2007-04-01,224.094
2007-05-01,226.341
2007-06-01,227.521
2007-07-01,227.682
2007-08-01,228.851
2007-09-01,229.632
2007-10-01,231.487
2007-11-01,232.696
2007-12-01,233.682
2008-01-01,234.386
2008-02-01,235.161
2008-03-01,235.998
2008-04-01,237.452
2008-05-01,239.548
2008-06-01,240.264
2008-07-01,240.155
2008-08-01,240.198
2008-09-01,240.537
2008-10-01,240.194
2008-11-01,240.768
2008-12-01,241.531
2009-01-01,241.771
2009-02-01,240.162
2009-03-01,239.911
2009-04-01,238.799
2009-05-01,238.523
2009-06-01,237.546
2009-07-01,236.892
2009-08-01,236.357
2009-09-01,236.261
2009-10-01,236.946
2009-11-01,235.884
2009-12-01,236.037
2010-01-01,236.467
2010-02-01,236.180
2010-03-01,235.841
2010-04-01,236.418
2010-05-01,236.731
2010-06-01,236.858
2010-07-01,237.062
2010-08-01,237.160
2010-09-01,237.462
2010-10-01,236.607
2010-11-01,237.640
2010-12-01,238.489
2011-01-01,237.623
2011-02-01,236.717
2011-03-01,236.933
2011-04-01,236.904
2011-05-01,237.103
2011-06-01,237.115
2011-07-01,237.019
2011-08-01,238.388
2011-09-01,237.817
2011-10-01,238.327
2011-11-01,238.604
2011-12-01,239.198
2012-01-01,239.380
2012-02-01,239.659
2012-03-01,239.994
2012-04-01,240.426
2012-05-01,240.684
2012-06-01,240.691
2012-07-01,241.615
2012-08-01,242.250
2012-09-01,242.778
2012-10-01,243.587
2012-11-01,243.902
2012-12-01,244.300
2013-01-01,244.139
2013-02-01,244.645
2013-03-01,244.652
2013-04-01,245.400
2013-05-01,245.531
2013-06-01,245.885
2013-07-01,246.130
2013-08-01,245.621
2013-09-01,248.091
2013-10-01,248.275
2013-11-01,249.959
2013-12-01,250.701
2014-01-01,252.403
2014-02-01,254.064
2014-03-01,254.526
2014-04-01,255.434
2014-05-01,255.386
2014-06-01,256.567
2014-07-01,257.383
2014-08-01,257.798
2014-09-01,258.935
2014-10-01,259.672
2014-11-01,264.096
2014-12-01,265.083
2015-01-01,265.705
2015-02-01,267.493
2015-03-01,270.367
2015-04-01,271.326
2015-05-01,270.038
2015-06-01,270.360
2015-07-01,271.759
2015-08-01,273.862
2015-09-01,273.897
2015-10-01,275.088
2015-11-01,275.932
2015-12-01,277.078
2016-01-01,277.602
2016-02-01,278.524
2016-03-01,280.443
2016-04-01,282.039
2016-05-01,283.457
2016-06-01,283.840
2016-07-01,285.458
2016-08-01,287.412
2016-09-01,288.589
2016-10-01,290.855
2016-11-01,292.047
2016-12-01,293.167
2017-01-01,293.350
2017-02-01,294.536
2017-03-01,295.441
2017-04-01,295.815
2017-05-01,296.857
2017-06-01,297.487
2017-07-01,299.289
2017-08-01,300.696
2017-09-01,301.458
2017-10-01,302.409
2017-11-01,303.151
2017-12-01,302.978
2018-01-01,303.510
2018-02-01,304.513
2018-03-01,305.143
2018-04-01,306.208
2018-05-01,307.132
2018-06-01,308.871
2018-07-01,308.909
2018-08-01,309.482
2018-09-01,310.391
2018-10-01,311.977
2018-11-01,313.295
2018-12-01,313.730
2019-01-01,316.937
2019-02-01,318.861
2019-03-01,320.204
2019-04-01,321.141
2019-05-01,321.480
2019-06-01,323.032
2019-07-01,322.234
2019-08-01,322.476
2019-09-01,322.667
2019-10-01,322.758
2019-11-01,323.011
2019-12-01,322.307
2020-01-01,323.490
2020-02-01,323.225
2020-03-01,324.101
2020-04-01,324.861
2020-05-01,325.866
2020-06-01,325.126
2020-07-01,325.982
2020-08-01,327.722
2020-09-01,329.145
2020-10-01,329.551
2020-11-01,330.119
2020-12-01,330.959
2021-01-01,331.089
2021-02-01,329.676
2021-03-01,330.577
2021-04-01,331.070
2021-05-01,331.433
2021-06-01,332.098
2021-07-01,332.972
2021-08-01,334.492
2021-09-01,337.814
2021-10-01,339.577
2021-11-01,341.062
2021-12-01,343.250
2022-01-01,347.541
2022-02-01,352.890
2022-03-01,356.686
2022-04-01,360.323
2022-05-01,368.197
2022-06-01,372.926
2022-07-01,378.882
2022-08-01,383.113
2022-09-01,387.471
2022-10-01,394.677
2022-11-01,400.988
2022-12-01,407.084
2023-01-01,410.552
2023-02-01,418.678
2023-03-01,423.455
2023-04-01,428.894
2023-05-01,432.227
2023-06-01,436.230
2023-07-01,440.592
2023-08-01,441.837
2023-09-01,443.334
2023-10-01,445.739
2023-11-01,447.163
2023-12-01,448.260
2024-01-01,448.830
2024-02-01,453.116
2024-03-01,457.221
2024-04-01,459.636
2024-05-01,460.705
2024-06-01,462.207
2024-07-01,463.568
2024-08-01,463.931
2024-09-01,465.114
2024-10-01,467.321
2024-11-01,469.140
2024-12-01,469.633
2025-01-01,471.468
